Exported SMaRT Impedance Data
Experiment start time : 05/03/2026 21:51:31

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Impedance Magnitude (Ohms),Impedance Phase Degrees ('),Admittance Magnitude (S),Capacitance Magnitude (F)
1;1;1;00:00:09;1000000;0,025;0;-;-;-;5306,516;-61,34852;1,884476E-04;2,999237E-11;
2;1;2;00:00:16;630957,3;0,025;0;-;-;-;7442,575;-61,38406;1,343621E-04;3,389198E-11;
3;1;3;00:00:18;398107,2;0,025;0;-;-;-;10281,04;-61,68927;9,726638E-05;3,888508E-11;
4;1;4;00:00:19;251188,6;0,025;0;-;-;-;14172,74;-62,11116;7,0558E-05;4,470607E-11;
5;1;5;00:00:21;158489,3;0,025;0;-;-;-;19526,12;-62,49262;5,121345E-05;5,142856E-11;
6;1;6;00:00:24;100000;0,025;0;-;-;-;26968,78;-63,09781;3,707991E-05;5,901453E-11;
7;1;7;00:00:28;63095,73;0,025;0;-;-;-;37339,39;-63,49247;2,678137E-05;6,75543E-11;
8;1;8;00:00:30;39810,72;0,025;0;-;-;-;51753,11;-63,84168;1,932251E-05;7,724739E-11;
9;1;9;00:00:32;25118,86;0,025;0;-;-;-;71892,66;-64,18129;1,390962E-05;8,813242E-11;
10;1;10;00:00:34;15848,93;0,025;0;-;-;-;100035,4;-64,44794;9,996465E-06;1,003845E-10;
11;1;11;00:00:37;10000;0,025;0;-;-;-;139604,6;-64,7058;7,163088E-06;1,140041E-10;
12;1;12;00:00:39;6309,573;0,025;0;-;-;-;194993,9;-64,86644;5,128366E-06;1,293598E-10;
13;1;13;00:00:41;3981,072;0,025;0;-;-;-;273036,5;-64,90092;3,662514E-06;1,464197E-10;
14;1;14;00:00:43;2511,886;0,025;0;-;-;-;382801,3;-64,62019;2,612322E-06;1,655186E-10;
15;1;15;00:00:45;1584,893;0,025;0;-;-;-;536203,1;-63,97279;1,864965E-06;1,872798E-10;
16;1;16;00:00:47;1000;0,025;0;-;-;-;753324,8;-63,04093;1,327449E-06;2,112701E-10;
17;1;17;00:00:49;630,9573;0,025;0;-;-;-;1045596;-61,43019;9,563928E-07;2,41244E-10;
18;1;18;00:00:51;398,1072;0,025;0;-;-;-;1444324;-59,32454;6,923653E-07;2,767932E-10;
19;1;19;00:00:55;251,1886;0,025;0;-;-;-;1958498;-56,84544;5,105954E-07;3,235171E-10;
20;1;20;00:00:57;158,4893;0,025;0;-;-;-;2612734;-54,20694;3,827408E-07;3,843484E-10;
21;1;21;00:00:59;100;0,025;0;-;-;-;3443713;-50,49358;2,903843E-07;4,621609E-10;
22;1;22;00:01:01;63,09574;0,025;0;-;-;-;4411673;-43,54982;2,266714E-07;5,717641E-10;
23;1;23;00:01:03;39,81071;0,025;0;-;-;-;5537719;-42,92857;1,805798E-07;7,219206E-10;
24;1;24;00:01:05;25,11886;0,025;0;-;-;-;6902818;-37,48486;1,448684E-07;9,178969E-10;
25;1;25;00:01:07;15,84893;0,025;0;-;-;-;8151571;-32,84454;1,226757E-07;1,23191E-09;
26;1;26;00:01:09;10;0,025;0;-;-;-;9454249;-26,78091;1,057725E-07;1,683423E-09;
27;1;27;00:01:11;6,309574;0,025;0;-;-;-;1,053909E+07;-23,36138;9,488488E-08;2,393411E-09;
28;1;28;00:01:13;3,981072;0,025;0;-;-;-;1,166386E+07;-17,37317;8,573488E-08;3,427503E-09;
29;1;29;00:01:16;2,511887;0,025;0;-;-;-;1,245489E+07;-16,8118;8,028977E-08;5,087218E-09;
30;1;30;00:01:18;1,584893;0,025;0;-;-;-;1,306795E+07;-13,30963;7,652311E-08;7,684451E-09;
31;1;31;00:01:20;1;0,025;0;-;-;-;1,406966E+07;-12,73688;7,107495E-08;1,131193E-08;
32;2;1;00:01:28;1000000;0,025;0;-;-;-;5291,608;-61,3221;1,889784E-04;3,007686E-11;
33;2;2;00:01:34;630957,3;0,025;0;-;-;-;7418,894;-61,37603;1,34791E-04;3,400017E-11;
34;2;3;00:01:36;398107,2;0,025;0;-;-;-;10251,62;-61,68162;9,75456E-05;3,89967E-11;
35;2;4;00:01:38;251188,6;0,025;0;-;-;-;14125,67;-62,11065;7,079311E-05;4,485505E-11;
36;2;5;00:01:40;158489,3;0,025;0;-;-;-;19464,65;-62,50002;5,137519E-05;5,159098E-11;
37;2;6;00:01:42;100000;0,025;0;-;-;-;26889,02;-63,10677;3,71899E-05;5,918959E-11;
38;2;7;00:01:47;63095,73;0,025;0;-;-;-;37222,63;-63,50169;2,686537E-05;6,77662E-11;
39;2;8;00:01:49;39810,72;0,025;0;-;-;-;51615,78;-63,88852;1,937392E-05;7,74529E-11;
40;2;9;00:01:51;25118,86;0,025;0;-;-;-;71684,47;-64,19138;1,395002E-05;8,838839E-11;
41;2;10;00:01:53;15848,93;0,025;0;-;-;-;99727,38;-64,45123;1,002734E-05;1,006945E-10;
42;2;11;00:01:55;10000;0,025;0;-;-;-;139212,3;-64,70763;7,183276E-06;1,143254E-10;
43;2;12;00:01:57;6309,573;0,025;0;-;-;-;194439;-64,88473;5,143E-06;1,297289E-10;
44;2;13;00:01:59;3981,072;0,025;0;-;-;-;272300,9;-64,90462;3,672408E-06;1,468152E-10;
45;2;14;00:02:01;2511,886;0,025;0;-;-;-;381697,8;-64,6544;2,619874E-06;1,659972E-10;
46;2;15;00:02:03;1584,893;0,025;0;-;-;-;534772;-63,97953;1,869956E-06;1,87781E-10;
47;2;16;00:02:06;1000;0,025;0;-;-;-;749194,8;-63,08095;1,334766E-06;2,124347E-10;
48;2;17;00:02:08;630,9573;0,025;0;-;-;-;1039912;-61,54132;9,616197E-07;2,425625E-10;
49;2;18;00:02:10;398,1072;0,025;0;-;-;-;1431029;-59,44452;6,98798E-07;2,793649E-10;
50;2;19;00:02:13;251,1886;0,025;0;-;-;-;1945297;-56,84897;5,140604E-07;3,257125E-10;
51;2;20;00:02:15;158,4893;0,025;0;-;-;-;2633746;-53,91802;3,796873E-07;3,81282E-10;
52;2;21;00:02:18;100;0,025;0;-;-;-;3450619;-50,5638;2,898031E-07;4,61236E-10;
53;2;22;00:02:20;63,09574;0,025;0;-;-;-;4226669;-47,1738;2,36593E-07;5,967907E-10;
54;2;23;00:02:22;39,81071;0,025;0;-;-;-;5618085;-43,46382;1,779966E-07;7,115936E-10;
55;2;24;00:02:24;25,11886;0,025;0;-;-;-;6957655;-37,03368;1,437266E-07;9,106625E-10;
56;2;25;00:02:26;15,84893;0,025;0;-;-;-;8184863;-31,27316;1,221768E-07;1,226899E-09;
57;2;26;00:02:28;10;0,025;0;-;-;-;9485541;-26,46004;1,054236E-07;1,677869E-09;
58;2;27;00:02:30;6,309574;0,025;0;-;-;-;1,047931E+07;-23,74006;9,542615E-08;2,407064E-09;
59;2;28;00:02:32;3,981072;0,025;0;-;-;-;1,152937E+07;-20,21219;8,673504E-08;3,467487E-09;
60;2;29;00:02:34;2,511887;0,025;0;-;-;-;1,258041E+07;-15,62103;7,948864E-08;5,036458E-09;
61;2;30;00:02:37;1,584893;0,025;0;-;-;-;1,322614E+07;-13,87411;7,560787E-08;7,592543E-09;
62;2;31;00:02:39;1;0,025;0;-;-;-;1,423428E+07;-12,88173;7,025292E-08;1,11811E-08;
63;3;1;00:02:48;1000000;0,025;0;-;-;-;5276,236;-61,32217;1,89529E-04;3,016449E-11;
64;3;2;00:02:54;630957,3;0,025;0;-;-;-;7398,366;-61,35986;1,35165E-04;3,409451E-11;
65;3;3;00:02:56;398107,2;0,025;0;-;-;-;10226,48;-61,68631;9,778532E-05;3,909254E-11;
66;3;4;00:02:58;251188,6;0,025;0;-;-;-;14094,71;-62,12033;7,094861E-05;4,495357E-11;
67;3;5;00:03:00;158489,3;0,025;0;-;-;-;19424,04;-62,51007;5,148261E-05;5,169884E-11;
68;3;6;00:03:02;100000;0,025;0;-;-;-;26834,14;-63,12057;3,726596E-05;5,931063E-11;
69;3;7;00:03:07;63095,73;0,025;0;-;-;-;37161,1;-63,50874;2,690986E-05;6,787841E-11;
70;3;8;00:03:09;39810,72;0,025;0;-;-;-;51503,83;-63,87696;1,941603E-05;7,762126E-11;
71;3;9;00:03:11;25118,86;0,025;0;-;-;-;71561,51;-64,20205;1,397399E-05;8,854025E-11;
72;3;10;00:03:13;15848,93;0,025;0;-;-;-;99586,13;-64,46323;1,004156E-05;1,008374E-10;
73;3;11;00:03:15;10000;0,025;0;-;-;-;139044,6;-64,72289;7,191935E-06;1,144632E-10;
74;3;12;00:03:17;6309,573;0,025;0;-;-;-;194166,8;-64,8987;5,150211E-06;1,299108E-10;
75;3;13;00:03:19;3981,072;0,025;0;-;-;-;271914,3;-64,92206;3,67763E-06;1,47024E-10;
76;3;14;00:03:21;2511,886;0,025;0;-;-;-;381374,7;-64,66348;2,622093E-06;1,661378E-10;
77;3;15;00:03:23;1584,893;0,025;0;-;-;-;534133,4;-63,99751;1,872191E-06;1,880055E-10;
78;3;16;00:03:25;1000;0,025;0;-;-;-;747757,2;-63,21258;1,337333E-06;2,128431E-10;
79;3;17;00:03:28;630,9573;0,025;0;-;-;-;1040383;-61,53573;9,611844E-07;2,424527E-10;
80;3;18;00:03:30;398,1072;0,025;0;-;-;-;1435896;-59,44745;6,964293E-07;2,78418E-10;
81;3;19;00:03:33;251,1886;0,025;0;-;-;-;1944777;-56,89264;5,141978E-07;3,257996E-10;
82;3;20;00:03:35;158,4893;0,025;0;-;-;-;2589623;-53,78605;3,861566E-07;3,877785E-10;
83;3;21;00:03:37;100;0,025;0;-;-;-;3453010;-50,67202;2,896024E-07;4,609167E-10;
84;3;22;00:03:39;63,09574;0,025;0;-;-;-;4362315;-49,34337;2,292361E-07;5,782334E-10;
85;3;23;00:03:41;39,81071;0,025;0;-;-;-;5713554;-43,25799;1,750224E-07;6,997035E-10;
86;3;24;00:03:43;25,11886;0,025;0;-;-;-;7011188;-36,17273;1,426292E-07;9,037093E-10;
87;3;25;00:03:46;15,84893;0,025;0;-;-;-;8166219;-32,9725;1,224557E-07;1,2297E-09;
88;3;26;00:03:48;10;0,025;0;-;-;-;9532313;-26,52788;1,049063E-07;1,669637E-09;
89;3;27;00:03:50;6,309574;0,025;0;-;-;-;1,07407E+07;-21,72341;9,310378E-08;2,348483E-09;
90;3;28;00:03:52;3,981072;0,025;0;-;-;-;1,180065E+07;-17,06481;8,474111E-08;3,387773E-09;
91;3;29;00:03:54;2,511887;0,025;0;-;-;-;1,260979E+07;-16,47185;7,930345E-08;5,024724E-09;
92;3;30;00:03:56;1,584893;0,025;0;-;-;-;1,379219E+07;-14,76383;7,250481E-08;7,280934E-09;
93;3;31;00:03:58;1;0,025;0;-;-;-;1,424431E+07;-12,93918;7,02035E-08;1,117323E-08;
94;4;1;00:04:07;1000000;0,025;0;-;-;-;5276,971;-61,306;1,895027E-04;3,016029E-11;
95;4;2;00:04:13;630957,3;0,025;0;-;-;-;7400,806;-61,37178;1,351204E-04;3,408326E-11;
96;4;3;00:04:15;398107,2;0,025;0;-;-;-;10228,91;-61,68733;9,776211E-05;3,908326E-11;
97;4;4;00:04:17;251188,6;0,025;0;-;-;-;14101,76;-62,12349;7,091313E-05;4,493109E-11;
98;4;5;00:04:19;158489,3;0,025;0;-;-;-;19432,47;-62,51606;5,146027E-05;5,16764E-11;
99;4;6;00:04:21;100000;0,025;0;-;-;-;26853,56;-63,12474;3,723902E-05;5,926775E-11;
100;4;7;00:04:26;63095,73;0,025;0;-;-;-;37187,19;-63,5183;2,689098E-05;6,783078E-11;
101;4;8;00:04:28;39810,72;0,025;0;-;-;-;51544,15;-63,8769;1,940084E-05;7,756054E-11;
102;4;9;00:04:30;25118,86;0,025;0;-;-;-;71616,58;-64,20935;1,396325E-05;8,847218E-11;
103;4;10;00:04:32;15848,93;0,025;0;-;-;-;99647,74;-64,47411;1,003535E-05;1,00775E-10;
104;4;11;00:04:34;10000;0,025;0;-;-;-;139124,4;-64,72939;7,187811E-06;1,143976E-10;
105;4;12;00:04:36;6309,573;0,025;0;-;-;-;194276,9;-64,90485;5,147291E-06;1,298372E-10;
106;4;13;00:04:38;3981,072;0,025;0;-;-;-;272134,7;-64,91715;3,674651E-06;1,469049E-10;
107;4;14;00:04:40;2511,886;0,025;0;-;-;-;381515,3;-64,65831;2,621127E-06;1,660766E-10;
108;4;15;00:04:42;1584,893;0,025;0;-;-;-;534677;-64,0145;1,870288E-06;1,878144E-10;
109;4;16;00:04:44;1000;0,025;0;-;-;-;749909,8;-63,10477;1,333494E-06;2,122321E-10;
110;4;17;00:04:46;630,9573;0,025;0;-;-;-;1043535;-61,49059;9,582812E-07;2,417204E-10;
111;4;18;00:04:49;398,1072;0,025;0;-;-;-;1435789;-59,46923;6,964813E-07;2,784387E-10;
112;4;19;00:04:52;251,1886;0,025;0;-;-;-;1953979;-56,93103;5,117763E-07;3,242653E-10;
113;4;20;00:04:54;158,4893;0,025;0;-;-;-;2607742;-53,64513;3,834735E-07;3,850842E-10;
